Scenario - fish market
Logfile written - 05/16/2015 15:22:44

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

sub-17	1	Picture	instruction	166	0	1	60069	2	0	60000	other	0
sub-17	2	Nothing	main_pulse	198466	138231	1			0		other	0
sub-17	2	Pulse	8	198466	138231	1
sub-17	2	Pulse	8	221266	161031	1
sub-17	2	Pulse	8	244065	183830	1
sub-17	2	Pulse	8	266865	206630	1
sub-17	3	Picture	PC	288498	0	1	80092	2	0	80000	other	0
sub-17	3	Pulse	8	289664	1166	1
sub-17	3	Pulse	8	312464	23966	1
sub-17	3	Response	2	334543	46045	1
sub-17	3	Pulse	8	335262	46764	1
sub-17	3	Response	5	336542	48044	1
sub-17	3	Response	3	349742	61244	1
sub-17	3	Pulse	8	358063	69565	1
sub-17	3	Response	1	366942	78444	1
sub-17	3	Response	4	369422	80924	1
sub-17	3	Pulse	8	380862	92364	1
sub-17	3	Pulse	8	403662	115164	1
sub-17	3	Pulse	8	426462	137964	1
sub-17	3	Picture	Win	448682	160184	1	20023	2	160000	20000	other	0
sub-17	3	Pulse	8	449261	160763	1
sub-17	3	Pulse	8	472060	183562	1
sub-17	3	Pulse	8	494860	206362	1
sub-17	3	Pulse	8	517660	229162	1
sub-17	3	Response	2	524539	236041	1
sub-17	3	Response	5	526698	238200	1
sub-17	3	Response	2	529260	240762	1
sub-17	3	Response	5	530859	242361	1
sub-17	3	Response	2	532139	243641	1
sub-17	3	Response	5	533819	245321	1
sub-17	3	Pulse	8	540457	251959	4
sub-17	3	Response	3	546378	257880	1
sub-17	3	Pulse	8	563259	274761	1
sub-17	3	Pulse	8	586059	297561	1
sub-17	4	Picture	Your_decision: 4.1 Proposer2: 5.9 Responder1: 8	598522	0	1	60069	2	0	60000	other	0
sub-17	4	Pulse	8	608858	10336	1
sub-17	4	Pulse	8	631658	33136	1
sub-17	4	Response	3	649577	51055	1
sub-17	4	Pulse	8	654456	55934	1
sub-17	4	Response	2	660136	61614	1
sub-17	4	Response	5	662376	63854	1
sub-17	4	Pulse	8	677257	78735	1
sub-17	4	Pulse	8	700056	101534	1
sub-17	4	Pulse	8	722856	124334	1
sub-17	4	Pulse	8	745655	147133	1
sub-17	5	Picture	RC	748694	0	1	80093	2	0	80000	other	0
sub-17	5	Pulse	8	768455	19761	1
sub-17	5	Pulse	8	791255	42561	1
sub-17	5	Pulse	8	814054	65360	1
sub-17	5	Pulse	8	836854	88160	1
sub-17	5	Pulse	8	859653	110959	1
sub-17	5	Pulse	8	882453	133759	1
sub-17	5	Pulse	8	905253	156559	1
sub-17	5	Picture	Win	908879	160185	1	20023	2	160000	20000	other	0
sub-17	5	Pulse	8	928052	179358	1
sub-17	5	Pulse	8	950852	202158	1
sub-17	5	Pulse	8	973651	224957	1
sub-17	5	Response	2	974610	225916	1
sub-17	5	Response	5	976610	227916	1
sub-17	5	Response	2	977730	229036	1
sub-17	5	Response	5	979330	230636	1
sub-17	5	Response	2	980050	231356	1
sub-17	5	Response	5	981250	232556	1
sub-17	5	Response	2	981890	233196	1
sub-17	5	Response	5	983090	234396	1
sub-17	5	Response	2	983810	235116	1
sub-17	5	Response	5	990050	241356	1
sub-17	5	Response	2	992050	243356	1
sub-17	5	Response	5	994050	245356	1
sub-17	5	Response	2	995171	246477	1
sub-17	5	Pulse	8	996451	247757	1
sub-17	5	Response	5	997250	248556	1
sub-17	5	Response	3	1005410	256716	1
sub-17	5	Pulse	8	1019250	270556	1
sub-17	5	Pulse	8	1042050	293356	1
sub-17	6	Picture	Your_decision: 7 Responder1: 4.2 Responder2: 4	1058718	0	1	60069	2	0	60000	other	0
sub-17	6	Pulse	8	1064850	6132	1
sub-17	6	Pulse	8	1087649	28931	1
